Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
India,IND,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.13628959655762,..,..,..,..,..,..,..,..,..,..
India,IND,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4853000640869,..,..,..,..,..,..,..,..,..,..
India,IND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3222303390503,14.1592702865601,16.9598293304443,16.7305107116699,..,..,12.4107999801636,11.1968603134155,11.208459854126,11.6937103271484,..,..,11.1912002563477,11.8336801528931,13.5649099349976,13.9921197891235,14.0501804351807,..,15.6922197341919,15.7215003967285,15.8097696304321,16.6353797912598,16.7286491394043,16.5401592254639,..
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3613600730896,3.57256007194519,4.41539001464844,4.32479000091553,..,..,3.61340999603271,3.35254001617432,3.18875002861023,3.14284992218018,..,..,3.27824997901917,3.377690076828,3.79618000984192,3.8675000667572,3.84467005729675,..,4.11457014083862,4.25407981872559,4.30544996261597,4.36373996734619,4.40722990036011,4.47422981262207,..
India,IND,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.1825645698037,48.178382751295,48.1722463706813,48.1645957427762,48.1560750617842,48.1471408820367,48.1379045051577,48.1282746575061,48.1182578499407,48.1078237591619,48.0969996581809,48.0858228473922,48.0744570696803,48.0632138102388,48.0524600889414,48.0424460144354,48.0333258898018,48.0250463136165,48.0174034896134,48.0101015612272,48.0029738488705,47.9960189659295,47.9894163595546,47.983404476941,47.9782864213269,47.9742898249806,47.9713764389529,47.9695239863407,47.9689584287207,47.9699486506169,47.9726175647712,47.9770561075532,47.9830440835851,47.9900253811063,47.9972699429582,48.0042675829424,48.0108932518621,48.0172859560747,48.0235396426684,48.0298342961521,48.0363267106575,48.0430067658389
India,IND,"Population, female",SP.POP.TOTL.FE.IN,336773402,344660922,352736215,360959428,369276873,377646920,386054080,394498850,402975463,411482898,420020420,428576053,437144412,445740103,454384941,463091988,471862701,480682702,489529547,498372774,507187684,515957249,524676537,533346647,541973982,550557711,559099816,567579951,575948779,584142641,592116982,599851346,607359892,614676458,621852998,628929060,635912563,642796257,649586703,656288184,662903415,669435596
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.098,23.417,23.647,23.879,24.113,24.348,24.585,24.823,25.063,25.305,25.547,25.778,25.984,26.191,26.399,26.607,26.817,27.028,27.24,27.453,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,0.818737764892095,0.879778596131985,0.913551696495489,0.969813213210142,1.0271380516962,1.135810515689,1.18418480374441,1.28760330679564,1.27694988266279,1.33969163728749,1.32686364109103,1.40868178803197,1.40616084957635,1.51554996751519,1.52826644158329,1.51200140651921,1.58936317605923,1.63512097162835,1.59740266705776,1.63891995059347,1.71820174458545,1.93912278606075,1.93804261606191,1.77891401625228,1.89673363766561,1.89079584128382,1.84476478339789,1.95472553635055,2.15559758961146,2.2903971480842,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,377.788377684816,388.391921033759,388.930203028474,387.182521114207,393.593247163461,398.985214500267,431.259720790978,436.73555828073,440.246843519121,456.771660547817,543.775068917457,560.588431462948,574.565228278251,620.802493947326,611.795034978233,664.4369293251,678.317823865727,691.002293566809,666.370628496115,688.373382969353,735.913424135469,742.970692568006,760.16772621768,752.112878959136,791.090848617215,794.410007627929,802.354528572173,788.072648620917,793.100056523183,845.99724380826,877.075612944877,833.562770291426,853.21074500617,863.821360815284,883.921509289319,..,..,..,..,..,..,..
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,1185450,1168185,1150920,1133655,1116390,1099125,1081860,1064595,1047330,1030065,1012800,1011179.2,1009558.4,1007937.6,1006316.8,1004696,1003075.2,1001454.4,999833.6,998212.8,996592,987329.4,978066.8,968804.2,959541.6,950279,952718,939498,933442.7,927387.3,921332,..
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,81.392291769018,83.3190116859961,85.2676048952014,87.2222701855297,89.1620820614163,91.0715302196437,92.9438481538113,94.7811875886662,96.5880164719001,98.3727634041191,100.141533586889,101.896088475742,103.633746418852,105.351261060848,107.043866922062,108.709162218407,110.346953747302,111.961692896217,113.56149472557,115.157112891028,112.656022122812,114.207855686148,115.76862338011,117.34074222418,118.925915530016,120.525793880115,122.13898341375,123.766651096474,125.415377953565,127.093549519339,128.805208362738,130.553133150716,132.329800124526,134.115987108519,135.885749225441,137.619516500232,139.309581421014,140.957811345717,142.566093339135,144.139988463499,145.683543548694,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,2.3592787077462,2.33961818442446,2.3117849221683,2.26650864656392,2.19961698686179,2.11893839014611,2.03502833964592,1.95754189006289,1.88837340263334,1.83092906325739,1.7820550143316,1.73690323684158,1.69094608364687,1.64370959630866,1.59386112996941,1.54373579319411,1.49534473378093,1.45272581272917,1.41877088703827,1.39529010665661,1.37990809661569,1.36809595498205,1.35734894556372,1.34884557354425,1.34187117776093,1.33630464499704,1.32958175171436,1.32383420748243,1.32333051767653,1.32921737939261,1.3377824768766,1.34790440280692,1.35169978721169,1.34077086414715,1.31094524538172,1.26782970253157,1.22059105826764,1.17619742367279,1.13450697951891,1.09792643725552,1.06517898587775,1.03228496581837
Indonesia,IDN,"Population, total",SP.POP.TOTL,147447834,150938222,154468235,158009248,161523353,164982452,168374287,171702756,174975953,178209147,181413398,184591897,187739786,190851184,193917458,196934257,199901231,202826444,205724597,208615171,211513822,214427419,217357790,220309473,223285666,226289468,229318262,232374239,235469755,238620554,241834226,245115988,248451714,251805314,255128076,258383257,261556386,264650969,267670549,270625567,273523621,276361788
Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,74.2,..,..,74.3,..,..,62.8,..,..,62.1,..,..,51.3,..,69.1,46,43.6,39.9,26.8,26.4,27,24.6,30.6,25.2,24.7,21,18.3,15.7,13.7,11.2,9.3,8.3,7.5,6.6,5.4,4.4,3.8,3.5
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,..,..,23.4,19.1,18.4,18.2,17.4,16.7,16,17.8,16.6,15.4,14.2,13.3,12.5,12,11.4,11.3,11.2,10.9,10.6,9.8,9.4,9.8,..
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,5.0182770370947,5.50558054351771,5.72005742210613,5.63618573567008,5.53869677910063,5.41146576753193,5.29311293501118,5.17750199852485,5.07402101871746,4.96544439493973,4.88017046092877,5.04604511322493,5.08078525710245,4.96677390900401,4.86731019167309,4.76332414473973,4.6574791063074,4.54917801665625,4.46263513050815,4.37865512949189,4.30303336163431,3.21045489210705,3.17555949330725,3.1413507935067,3.11388509166441,3.07746462438665,3.04736254502646,3.01470927794316,2.99229541377777,2.96874980696441,2.91280934009964,2.70302720446254,2.68870491926569,2.65628613315295,2.6112791471733,2.54772031433686,2.48060257193435,2.40955382199953,2.34560697392157,2.28381798088284,2.23010935628228,2.17158324027717
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10,7.87878787878789,2.24719101123596,4.39560439560441,6.84210526315789,2.46305418719213,5.76923076923077,5,5.62770562770562,7.78688524590163,7.22433460076046,6.77581744104965,6.49750651682714,6.49640812045304,7.53997109551439,8.22000739903493,7.81818707670867,4.69987885390397,-13.1267254923818,0.79112608199847,4.9200677470169,3.64346644721492,4.49947539085764,4.78036912167654,5.03087394501685,5.69257130383384,5.50095178520348,6.34502222667214,6.01370360009123,4.62887118256153,6.22385418062366,6.16978420771008,6.03005065305615,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06500494092904,3.69124011191289
Indonesia,IDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,158130451859.355,170589214733.122,174422680232.743,182089611231.984,194548374105.752,199340205980.277,210840602479.14,221382632603.097,233841395476.864,252050356600.062,270259317723.261,288571595709.615,307321553946.56,327286416333.046,351963717524.103,380895161146.503,410674257411.067,429975449993.557,373533752988.269,376488875933.227,395012383689.125,409404527351.182,427825583308.405,448277225387.513,470829487520.977,497631791817.584,525006276753.314,558318041704.736,591893633878.692,619291627728.719,657835435591.365,698422462409.202,740537690664.799,781691322850.807,820828015498.845,860854235065.079,904181624278.983,950021696789.269,999178589070.128,1049330236897.15,1027661515658.56,1065594969739.24
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1072.45015114535,1130.19228975098,1129.1815448836,1152.39844209615,1204.45972976893,1208.25095980679,1252.2137805943,1289.33651247332,1336.42018498887,1414.35140026826,1489.74287843537,1563.29503298628,1636.95485381324,1714.87757882103,1815.01821008866,1934.12343260575,2054.38583522813,2119.91810098272,1815.69806642163,1804.70516179874,1867.54879635774,1909.29186789858,1968.30112833041,2034.76146206165,2108.64179486102,2199.09391371933,2289.4220118994,2402.6675422689,2513.67159183009,2595.29875925407,2720.19162246855,2849.35498540064,2980.61011028002,3104.3479997837,3217.31746802671,3331.69511469189,3456.9281144563,3589.71554262199,3732.86711146592,3877.42462225362,3757.12164054218,3855.79706026232
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.43516815581029,5.38413263721054,-0.0894312301144851,2.0560818867213,4.51764648154884,0.314766026970915,3.63855045433117,2.96456822743136,3.65177531699894,5.83134078299179,5.33046300606807,4.93723820503607,4.7118310538129,4.76022443907142,5.83952070424054,6.56220537375599,6.21792800785018,3.18987137814375,-14.3505560153507,-0.605436819380117,3.4822106064327,2.23517969770081,3.09063592759024,3.37653282694683,3.63090879087639,4.28959148389987,4.10751435473269,4.94646813828543,4.62003367541941,3.2473282384732,4.81227306756668,4.74831853260665,4.60648552222868,4.15142822863413,3.63907230281121,3.55506249544388,3.75883733214852,3.84119726442658,3.98782486089075,3.87255979040009,-3.10265171941667,2.62635680078482
Indonesia,IDN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.67516994476318,8.06571960449219,8.48476028442383,..,9.22268009185791,..,10.5581798553467,..
Indonesia,IDN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.96649980545044,8.48301029205322,8.79403018951416,..,9.37423038482666,..,10.5170803070068,..
Indonesia,IDN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.26311016082764,8.90721988677979,9.10894966125488,..,9.5283203125,..,10.4752597808838,..
Indonesia,IDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.86396980285645,6.14646005630493,7.49681997299194,7.7102198600769,..,..,..,11.5938901901245,14.3690500259399,16.2781791687012,14.1702995300293,15.1487998962402,..,14.9443101882935,13.674750328064,19.3084392547607,16.6541805267334,18.0061302185059,18.0904197692871,17.6039295196533,17.6715202331543,20.5032997131348,21.2198009490967,16.1207447052002,16.5608863830566,17.3480014801025,19.1528015136719,..
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,0.871410012245178,..,..,..,..,0.998549997806549,1.00434994697571,1.07854998111725,1.07208001613617,..,..,..,2.46003007888794,2.64568996429443,3.21799993515015,2.74847006797791,2.8728199005127,..,3.04425001144409,2.90190005302429,3.52513003349304,2.81227993965149,3.18944001197815,3.40748000144959,3.35904002189636,3.28800988197327,3.58360004425049,3.5,2.6699800491333,3,2.84185004234314,..,..
Indonesia,IDN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.0507148853743,50.0487557088091,50.0503051646832,50.0488939735983,50.0364235257053,50.0086791048541,49.9624149856088,49.9026125125213,49.8427289605904,49.8000458977563,49.7852055006433,49.8015224362747,49.8421639832912,49.8951046591359,49.9441901718823,49.9783168755652,49.9950693150059,49.9979637763604,49.9894701458572,49.9738305226133,49.9541798266025,49.9311853396883,49.9041755071212,49.8734782049068,49.8392785321025,49.8021768295465,49.7620176451538,49.7202454528533,49.6807846935586,49.6484837597016,49.6264416270011,49.6159879216039,49.6155385750327,49.6216263331123,49.6294696315587,49.6357296866182,49.6395916710671,49.6420562888625,49.6438821889217,49.6463831889173,49.6504687615261,49.6561047723428
Indonesia,IDN,"Population, female",SP.POP.TOTL.FE.IN,73798695,75542702,77311823,79081881,80820509,82505545,84123860,85684161,87212790,88748237,90317033,91929575,93573572,95225398,96850504,98424427,99940759,101409092,102840636,104252992,105659995,107066152,108470613,109875997,111283965,112697081,114113394,115537042,116983222,118471487,120013721,121616719,123270656,124949892,126618711,128250415,129835522,131378183,132882052,134355806,135805760,137230499
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.104,22.815,23.606,24.415,25.244,26.089,26.953,27.835,28.736,29.651,30.584,31.613,32.703,33.808,34.933,36.076,37.235,38.406,39.593,40.792,42.002,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641,57.29
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,7.14501816314887,7.11910727906388,7.08258154154983,6.98429142363747,6.90124095321532,7.32562417028845,7.2484692785813,7.30387208577226,7.49243358572755,7.60783590406948,7.66216803916005,7.66260458699655,7.77212966956651,8.06445963606381,8.18925745010484,8.17378306441827,8.02576641506568,7.86076796398096,7.56424848741515,6.71897021972187,6.83683617681371,6.6805941975212,6.32770894762567,5.75190574350328,5.38747546025491,5.56325946870661,5.49816514509457,5.43785758887894,5.37687092998968,5.31131544170879,..,..
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2318.42730013811,2265.93108965354,2206.54273410646,2203.86418771745,2253.71892374528,2284.81129783538,2311.54807247948,2407.25635314456,2462.79677752614,2566.10892465158,2583.88807748482,2645.67323732766,2627.34000777188,2611.99043754026,2578.46597846012,2799.37576154289,2796.15473585155,2834.4029460732,2912.94736525428,2957.31148591361,3012.19499987601,3020.62119454278,3037.2669647055,3168.52902114021,3169.93264162306,3214.67412061146,3175.79987086883,3149.57655346296,3087.5663310273,2869.92071205584,2930.58852412547,2828.40489139601,2709.29772810307,2579.47254262663,2414.48400158318,2481.75464546017,..,..,..,..,..,..
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..,..,..,75897.5,76677,77456.5,78236,79015.5,79795,80574.5,81354,82133.5,82913,83692.5,84351.29,85010.08,85668.87,86327.66,86986.45,87645.24,88304.03,88962.82,89621.61,90280.4,90818.48,91356.56,91894.64,92432.72,92970.8,93508.9,94047,94585.1,95123.2,95661.3,..
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,191.880191084968,192.110689877937,192.253061779606,192.322851994152,192.365842711911,192.421444357553,192.431930230186,192.451569140798,192.544585359219,192.689065315698,192.850430111183,192.983988983714,193.115116793037,193.233215463602,193.272585087212,193.27565536704,193.329981979531,193.432294039645,193.487960286967,193.520509333243,192.555434569421,192.663618717833,192.950740232248,193.810329435476,195.068703967969,196.029609289932,196.61968158854,197.614991309288,198.928475777599,199.836888522173,200.452515572268,200.797546987333,201.339509262203,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,201.035202575435,..
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.20599975185947,0.12005432007943,0.0740818599916188,0.0362946366697159,0.0223509131041464,0.0288999392122477,0.00544928189677628,0.0102051195547741,0.0483205970471755,0.0750090045352437,0.0837085729587984,0.0692311889532843,0.0679244330808808,0.061135853002924,0.0203720739457194,0.00158856230917393,0.0281044080072756,0.05290695026061,0.0287740158774372,0.0168208444553697,0.045303631138613,0.0561676014374784,0.148916429490753,0.444507312655549,0.647182705470772,0.491389107503214,0.30055968851778,0.504933687397673,0.662469252941527,0.455613449577732,0.30759122234095,0.171978290995717,0.269541239520996,1.1592511168095,0.917504095962437,-0.0963761331392095,-0.169884073301448,-0.14986111697397,-0.190063640113791,-1.15302842389952,-0.469135388324911,-0.646839479109187
Italy,ITA,"Population, total",SP.POP.TOTL,56433883,56501675,56543548,56564074,56576718,56593071,56596155,56601931,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,59729081,59449527,59066225
Italy,ITA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,0.2,1.2,..,0,..,0.2,..,1.2,..,0.7,..,..,1.7,..,1.2,..,..,0.8,0.6,0.6,0.7,0.7,0.7,0.9,1.3,1.2,1.2,1.4,1.2,1.9,1.6,1.4,1.5,..,..,..
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.9,19.2,19.3,19.5,18.9,18.4,18.7,19.8,19.5,19.3,19.4,19.9,20.6,20.3,20.3,20.1,20,20.1,..
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,0.503561294703949,0.41523676692889,0.147367695402826,0.00638799801151978,-0.00756463983110026,-0.00102329301802305,-0.0244854742714839,-0.0197350167961586,0.018367630826705,0.0450504195104213,0.0537393805274748,0.0392535418060194,0.121878595507805,0.150993200701863,0.110149317664983,0.0912844846717047,0.117720946939261,0.142443745434026,0.118229703401032,0.106198406299854,0.134599938879629,0.145383965430874,0.297433898475445,0.620956423105583,0.823321280014444,0.665741727415553,0.47460792573121,0.678681719512836,0.835914949481381,0.627292740575372,0.480438950517546,0.343066345015609,0.619579150261878,1.58783518674393,1.34137129947699,0.325701454305887,0.24612722181536,0.262998539787345,0.228197851468404,-0.730852392108029,-0.0416986700250888,-0.215612197336504
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.4300164144226,0.844227607248143,0.413585694627969,1.16920349453939,3.22585231527985,2.79808576720868,2.85997186384608,3.19196062848015,4.19437730753005,3.38838345408922,1.98577494287171,1.53844755776618,0.834275453554895,-0.852805763831867,2.15102363802566,2.88683675924553,1.26678480191715,1.83021223388438,1.81061516197623,1.6257275993546,3.78695514323979,1.95137155605238,0.253942998968455,0.138626890776507,1.42359415817907,0.817848973650598,1.79063968081796,1.48707298036786,-0.962012840579291,-5.2809372082931,1.71329583916922,0.707333347034435,-2.98090576823772,-1.84106545088248,-0.00454754236383792,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.500233912506772,-9.0256689277568,6.64379018966193
Italy,ITA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1229990843476.89,1240374765744.15,1245504778335.04,1260067263727.99,1300715172729.04,1337110298849.1,1375351277184.77,1419251948455.8,1478780730118.51,1528887491700.11,1559247756414.99,1583235965443.08,1596444514474.62,1582829943638.81,1616876989876.23,1663553589171.76,1684627233211.13,1715459486928.71,1746519856496.6,1774913511831.87,1842128690356.25,1878075465645.74,1882844706806.09,1885454835881.29,1912296060780,1927935754486.25,1962458137126.76,1991641321835,1972481476580.66,1868315968357.23,1900325748105.62,1913767385824.26,1856719783429.57,1822536356977.15,1822453476364.22,1836637711060.55,1860393935366.87,1891422683817.38,1908933681964.96,1918482815609.41,1745326908236.6,1861282766143.55
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21795.2545189366,21952.8848612744,22027.3545327407,22276.812376138,22990.2903298322,23626.749268459,24301.1433759903,25074.2673152936,26113.3555152329,26977.9326628205,27490.6320397627,27894.2427947176,28107.8590258445,27851.1213575016,28444.4102547741,29265.0890480926,29627.4869484224,30153.7751753268,30690.911722108,31184.6163874566,32350.9043668747,32963.6706090266,32998.2031900081,32897.3907788976,33150.4762169416,33257.7698032684,33751.7000191328,34081.0903298709,33530.3601449597,31615.2708145085,32058.1739940798,32229.4567910904,31184.5584255896,30257.6274259351,29979.9187217358,30242.3861352184,30685.645898943,31244.2270989224,31593.4802621599,32119.7444107572,29358.1294303082,31511.794873357
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.21717014392455,0.723232399974208,0.33922498995851,1.1324911624162,3.20278297292819,2.76838147537848,2.85436688673717,3.18143030285239,4.14404212443536,3.31086193455002,1.90043982743266,1.46817561113606,0.765807599435163,-0.913401721941298,2.1302154755529,2.88520235071749,1.23832837048366,1.77635122351289,1.78132437367471,1.60863473141113,3.73994653301939,1.89412399481279,0.104759513559856,-0.305508789463317,0.769317663351927,0.323656244406962,1.48515735957702,0.975922132963376,-1.61594062742927,-5.71150838276657,1.40091534299962,0.534287439584816,-3.24206011995115,-2.97240379999698,-0.917813879753353,0.875477401786128,1.46569044434084,1.82033385192226,1.11781661979235,1.6657365514354,-8.5978734610482,7.33584013982002
Italy,ITA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7390995025635,..
Italy,ITA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5459804534912,..
Italy,ITA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2421998977661,..
Italy,ITA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,8.71932029724121,8.24201011657715,8.59766960144043,9.1187801361084,..,9.24258041381836,9.55410003662109,9.22105979919434,9.82285976409912,9.49127960205078,9.62765026092529,9.35416030883789,8.97150993347168,9.46874046325684,8.77451038360596,9.17335987091064,8.85079002380371,8.68076992034912,8.36956024169922,8.01743030548096,8.1325798034668,7.9859299659729,8.09591007232666,7.77489995956421,8.29518032073975,8.79574012756348,..,..,..
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,4.48805999755859,4.77456998825073,4.68980979919434,4.65490007400513,..,4.59277009963989,..,..,..,..,4.73389005661011,4.43331003189087,4.31864976882935,4.44763994216919,..,4.45031023025513,4.51084995269775,4.29107999801636,4.65009021759033,4.43240976333618,4.54179000854492,4.38520002365112,4.23829984664917,4.52545022964478,4.10503005981445,4.38794994354248,4.52371978759766,4.33411979675293,4.11568021774292,4.05601978302002,4.14367008209229,4.06127977371216,4.07362985610962,3.81578993797302,4.04493999481201,4.25614023208618,..,..,..
Italy,ITA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.3942644806279,51.3915518559653,51.3790553988482,51.361646429814,51.3463073287329,51.3380455542477,51.3385501607462,51.3462988365948,51.3591512800134,51.3736634428692,51.3873969497077,51.3988784883021,51.409008067644,51.4203687881364,51.4366844434616,51.460125204261,51.4933602914882,51.5342210224082,51.5742089012069,51.6013739782149,51.6077614798994,51.5881910320479,51.5474475145998,51.4993114951277,51.4625911894994,51.449643057336,51.4654375131389,51.5038845158314,51.5526479055844,51.5938805279809,51.6149603932438,51.6122184823492,51.590355619219,51.555134334155,51.5154274595527,51.4776226921078,51.442853170565,51.4092548905956,51.3766696255652,51.3443596419309,51.3118839212073,51.2796568867362
Italy,ITA,"Population, female",SP.POP.TOTL.FE.IN,29003779,29037088,29051541,29052240,29050056,29053777,29055645,29062997,29084322,29114370,29146541,29173243,29198819,29223132,29238360,29252149,29279269,29318010,29349203,29369602,29386547,29391908,29412462,29515905,29686364,29825093,29924053,30098000,30326738,30489592,30596015,30647051,30716752,31053693,31315785,31262660,31188515,31121471,31042688,30667514,30504672,30288958
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.64,66.837,66.886,66.866,66.846,66.826,66.806,66.786,66.766,66.746,66.726,66.706,66.742,66.802,66.862,66.922,66.982,67.042,67.102,67.162,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565,69.855,70.144,70.438,70.736,71.039,71.346
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,8.83177570093458,8.90565002742732,8.96170383765321,8.87301828901938,9.27303519787822,9.33283919918388,9.42031059901238,9.30237908247856,8.94232594936709,9.20248596315278,9.32341556096907,9.2047912291878,9.46761328875939,9.51275428030411,9.46963451746574,9.49198928012225,9.30373722786342,9.57078418363185,9.0441421074247,8.5982489278839,9.03006153251152,9.49301056480916,9.82229732546333,9.90843131779889,9.56283977432658,9.2766294225014,9.18969781125075,9.09830498431741,8.80168143468674,8.54098020491546,..,..
